order_id,date
4395,2016-03-15
4394,2016-03-15
4403,2016-03-15
4364,2016-03-15
4386,2016-03-15
4377,2016-03-15
4392,2016-03-15
4388,2016-03-15
4361,2016-03-15
4369,2016-03-15
4371,2016-03-15
4370,2016-03-15
4355,2016-03-15
4398,2016-03-15
4393,2016-03-15
4381,2016-03-15
4387,2016-03-15
4358,2016-03-15
4397,2016-03-15
4384,2016-03-15
4380,2016-03-15
4374,2016-03-15
4383,2016-03-15
4367,2016-03-15
4362,2016-03-15
4390,2016-03-15
4385,2016-03-15
4391,2016-03-15
4376,2016-03-15
4363,2016-03-15
4372,2016-03-15
4366,2016-03-15
4360,2016-03-15
4365,2016-03-15
4459,2016-03-16
4404,2016-03-16
4408,2016-03-16
4439,2016-03-16
4433,2016-03-16
4416,2016-03-16
4445,2016-03-16
4458,2016-03-16
4414,2016-03-16
4450,2016-03-16
4457,2016-03-16
4417,2016-03-16
4451,2016-03-16
4454,2016-03-16
4461,2016-03-16
4412,2016-03-16
4429,2016-03-16
4424,2016-03-16
4411,2016-03-16
4410,2016-03-16
4453,2016-03-16
4463,2016-03-16
4446,2016-03-16
4460,2016-03-16
4409,2016-03-16
4405,2016-03-16
4407,2016-03-16
4443,2016-03-16
4465,2016-03-16
4413,2016-03-16
4420,2016-03-16
4469,2016-03-16
4449,2016-03-16
4462,2016-03-16
4423,2016-03-16
4442,2016-03-16
4426,2016-03-16
4444,2016-03-16
4435,2016-03-16
4447,2016-03-16
4434,2016-03-16
4438,2016-03-16
4425,2016-03-16
4415,2016-03-16
4430,2016-03-16
4441,2016-03-16
4422,2016-03-16
4440,2016-03-16
4466,2016-03-16
4418,2016-03-16
4467,2016-03-16
4436,2016-03-16
4468,2016-03-16
4452,2016-03-16
4421,2016-03-16
4464,2016-03-16
4455,2016-03-16
4427,2016-03-16
4530,2016-03-17
4487,2016-03-17
4508,2016-03-17
4491,2016-03-17
4479,2016-03-17
4501,2016-03-17
4516,2016-03-17
4537,2016-03-17
4535,2016-03-17
4488,2016-03-17
4504,2016-03-17
4539,2016-03-17
4470,2016-03-17
4473,2016-03-17
4510,2016-03-17
4490,2016-03-17
4493,2016-03-17
4495,2016-03-17
4497,2016-03-17
4486,2016-03-17
4498,2016-03-17
4489,2016-03-17
4524,2016-03-17
4506,2016-03-17
4478,2016-03-17
4527,2016-03-17
4475,2016-03-17
4507,2016-03-17
4500,2016-03-17
4503,2016-03-17
4522,2016-03-17
4509,2016-03-17
4534,2016-03-17
4520,2016-03-17
4472,2016-03-17
4512,2016-03-17
4474,2016-03-17
4505,2016-03-17
4540,2016-03-17
4514,2016-03-17
4521,2016-03-17
4517,2016-03-17
4523,2016-03-17
4526,2016-03-17
4502,2016-03-17
4533,2016-03-17
4499,2016-03-17
4480,2016-03-17
4515,2016-03-17
4528,2016-03-17
4483,2016-03-17
4476,2016-03-17
4536,2016-03-17
4494,2016-03-17
4482,2016-03-17
4477,2016-03-17
4485,2016-03-17
4518,2016-03-17
4519,2016-03-17
4481,2016-03-17
4531,2016-03-17
4562,2016-03-18
4556,2016-03-18
4578,2016-03-18
4581,2016-03-18
4576,2016-03-18
4570,2016-03-18
4602,2016-03-18
4550,2016-03-18
4561,2016-03-18
4597,2016-03-18
4588,2016-03-18
4564,2016-03-18
4559,2016-03-18
4600,2016-03-18
4594,2016-03-18
4575,2016-03-18
4547,2016-03-18
4592,2016-03-18
4567,2016-03-18
4555,2016-03-18
4579,2016-03-18
4587,2016-03-18
4595,2016-03-18
4596,2016-03-18
4548,2016-03-18
4571,2016-03-18
4560,2016-03-18
4598,2016-03-18
4553,2016-03-18
4552,2016-03-18
4582,2016-03-18
4568,2016-03-18
4584,2016-03-18
4543,2016-03-18
4573,2016-03-18
4593,2016-03-18
4565,2016-03-18
4569,2016-03-18
4574,2016-03-18
4544,2016-03-18
4558,2016-03-18
4577,2016-03-18
4585,2016-03-18
4542,2016-03-18
4563,2016-03-18
4572,2016-03-18
4601,2016-03-18
4583,2016-03-18
4549,2016-03-18
4546,2016-03-18
4545,2016-03-18
4586,2016-03-18
4554,2016-03-18
4580,2016-03-18
4590,2016-03-18
4591,2016-03-18
4557,2016-03-18
4566,2016-03-18
4541,2016-03-18
4613,2016-03-19
4647,2016-03-19
4617,2016-03-19
4623,2016-03-19
4651,2016-03-19
4625,2016-03-19
4655,2016-03-19
4631,2016-03-19
4615,2016-03-19
4637,2016-03-19
4641,2016-03-19
4610,2016-03-19
4636,2016-03-19
4640,2016-03-19
4612,2016-03-19
4626,2016-03-19
4642,2016-03-19
4645,2016-03-19
4606,2016-03-19
4607,2016-03-19
4614,2016-03-19
4634,2016-03-19
4635,2016-03-19
4616,2016-03-19
4603,2016-03-19
4652,2016-03-19
4611,2016-03-19
4646,2016-03-19
4632,2016-03-19
4660,2016-03-19
4638,2016-03-19
4609,2016-03-19
4658,2016-03-19
4648,2016-03-19
4644,2016-03-19
4618,2016-03-19
4650,2016-03-19
4654,2016-03-19
4657,2016-03-19
4653,2016-03-19
4659,2016-03-19
4633,2016-03-19
4629,2016-03-19
4604,2016-03-19
4649,2016-03-19
4630,2016-03-19
4627,2016-03-19
4605,2016-03-19
4608,2016-03-19
4628,2016-03-19
4643,2016-03-19
4624,2016-03-19
4620,2016-03-19
4622,2016-03-19
4685,2016-03-20
4704,2016-03-20
4664,2016-03-20
4718,2016-03-20
4711,2016-03-20
4674,2016-03-20
4713,2016-03-20
4708,2016-03-20
4703,2016-03-20
4725,2016-03-20
4717,2016-03-20
4702,2016-03-20
4709,2016-03-20
4710,2016-03-20
4687,2016-03-20
4719,2016-03-20
4707,2016-03-20
4694,2016-03-20
4723,2016-03-20
4698,2016-03-20
4693,2016-03-20
4666,2016-03-20
4683,2016-03-20
4705,2016-03-20
4669,2016-03-20
4720,2016-03-20
4697,2016-03-20
4712,2016-03-20
4700,2016-03-20
4686,2016-03-20
4690,2016-03-20
4691,2016-03-20
4675,2016-03-20
4692,2016-03-20
4701,2016-03-20
4676,2016-03-20
4689,2016-03-20
4671,2016-03-20
4670,2016-03-20
4684,2016-03-20
4681,2016-03-20
4668,2016-03-20
4716,2016-03-20
4679,2016-03-20
4672,2016-03-20
4678,2016-03-20
4706,2016-03-20
4682,2016-03-20
4680,2016-03-20
4661,2016-03-20
4724,2016-03-20
4677,2016-03-20
4665,2016-03-20
4722,2016-03-20
4699,2016-03-20
4755,2016-03-21
4748,2016-03-21
4740,2016-03-21
4761,2016-03-21
4766,2016-03-21
4767,2016-03-21
4775,2016-03-21
4768,2016-03-21
4779,2016-03-21
4745,2016-03-21
4741,2016-03-21
4772,2016-03-21
4753,2016-03-21
4777,2016-03-21
4759,2016-03-21
4771,2016-03-21
4782,2016-03-21
4727,2016-03-21
4760,2016-03-21
4735,2016-03-21
4746,2016-03-21
4734,2016-03-21
4758,2016-03-21
4780,2016-03-21
4781,2016-03-21
4742,2016-03-21
4763,2016-03-21
4751,2016-03-21
4729,2016-03-21
4750,2016-03-21
4732,2016-03-21
4769,2016-03-21
4756,2016-03-21
4765,2016-03-21
4738,2016-03-21
4728,2016-03-21
4764,2016-03-21
4739,2016-03-21
4731,2016-03-21
4737,2016-03-21
4770,2016-03-21
4773,2016-03-21
4762,2016-03-21
4754,2016-03-21
4743,2016-03-21
4749,2016-03-21
4757,2016-03-21
4752,2016-03-21
4776,2016-03-21
4730,2016-03-21
4794,2016-03-22
4805,2016-03-22
4797,2016-03-22
4819,2016-03-22
4807,2016-03-22
4785,2016-03-22
4795,2016-03-22
4818,2016-03-22
4813,2016-03-22
4801,2016-03-22
4811,2016-03-22
4802,2016-03-22
4789,2016-03-22
4784,2016-03-22
4788,2016-03-22
4787,2016-03-22
4803,2016-03-22
4791,2016-03-22
4792,2016-03-22
4796,2016-03-22
4808,2016-03-22
4786,2016-03-22
4798,2016-03-22
4812,2016-03-22
4816,2016-03-22
4804,2016-03-22
4790,2016-03-22
4793,2016-03-22
4810,2016-03-22
4817,2016-03-22
4815,2016-03-22
4799,2016-03-22
4809,2016-03-22
4856,2016-03-23
4827,2016-03-23
4869,2016-03-23
4852,2016-03-23
4825,2016-03-23
4877,2016-03-23
4823,2016-03-23
4844,2016-03-23
4855,2016-03-23
4847,2016-03-23
4822,2016-03-23
4840,2016-03-23
4860,2016-03-23
4851,2016-03-23
4821,2016-03-23
4838,2016-03-23
4867,2016-03-23
4863,2016-03-23
4849,2016-03-23
4829,2016-03-23
4864,2016-03-23
4845,2016-03-23
4878,2016-03-23
4831,2016-03-23
4837,2016-03-23
4833,2016-03-23
4832,2016-03-23
4857,2016-03-23
4839,2016-03-23
4841,2016-03-23
4820,2016-03-23
4871,2016-03-23
4873,2016-03-23
4835,2016-03-23
4848,2016-03-23
4836,2016-03-23
4858,2016-03-23
4824,2016-03-23
4870,2016-03-23
4868,2016-03-23
4853,2016-03-23
4826,2016-03-23
4834,2016-03-23
4874,2016-03-23
4846,2016-03-23
4850,2016-03-23
4875,2016-03-23
4843,2016-03-23
4865,2016-03-23
4842,2016-03-23
4866,2016-03-23
4861,2016-03-23
4854,2016-03-23
4926,2016-03-24
4931,2016-03-24
4893,2016-03-24
4889,2016-03-24
4908,2016-03-24
4920,2016-03-24
4888,2016-03-24
4894,2016-03-24
4933,2016-03-24
4936,2016-03-24
4930,2016-03-24
4922,2016-03-24
4899,2016-03-24
4918,2016-03-24
4923,2016-03-24
4882,2016-03-24
4897,2016-03-24
4932,2016-03-24
4884,2016-03-24
4903,2016-03-24
4909,2016-03-24
4905,2016-03-24
4907,2016-03-24
4911,2016-03-24
4927,2016-03-24
4940,2016-03-24
4890,2016-03-24
4885,2016-03-24
4912,2016-03-24
4883,2016-03-24
4915,2016-03-24
4921,2016-03-24
4919,2016-03-24
4924,2016-03-24
4892,2016-03-24
4898,2016-03-24
4900,2016-03-24
4886,2016-03-24
4925,2016-03-24
4934,2016-03-24
4938,2016-03-24
4935,2016-03-24
4937,2016-03-24
4881,2016-03-24
4891,2016-03-24
4913,2016-03-24
4895,2016-03-24
4896,2016-03-24
4939,2016-03-24
4917,2016-03-24
4979,2016-03-25
4951,2016-03-25
4949,2016-03-25
4985,2016-03-25
4989,2016-03-25
4990,2016-03-25
4976,2016-03-25
4986,2016-03-25
4965,2016-03-25
4966,2016-03-25
4970,2016-03-25
4967,2016-03-25
4950,2016-03-25
4981,2016-03-25
4984,2016-03-25
4953,2016-03-25
4958,2016-03-25
4996,2016-03-25
4941,2016-03-25
4972,2016-03-25
4945,2016-03-25
4974,2016-03-25
4978,2016-03-25
4955,2016-03-25
4969,2016-03-25
4983,2016-03-25
4961,2016-03-25
4963,2016-03-25
4982,2016-03-25
4995,2016-03-25
4973,2016-03-25
4959,2016-03-25
4993,2016-03-25
4975,2016-03-25
4992,2016-03-25
4994,2016-03-25
4952,2016-03-25
4943,2016-03-25
4946,2016-03-25
4991,2016-03-25
4960,2016-03-25
4956,2016-03-25
4980,2016-03-25
4944,2016-03-25
4947,2016-03-25
4964,2016-03-25
4954,2016-03-25
4957,2016-03-25
4988,2016-03-25
5008,2016-03-26
5035,2016-03-26
5014,2016-03-26
5061,2016-03-26
5039,2016-03-26
4997,2016-03-26
5003,2016-03-26
5049,2016-03-26
5059,2016-03-26
5027,2016-03-26
5001,2016-03-26
5056,2016-03-26
5042,2016-03-26
5000,2016-03-26
5021,2016-03-26
5026,2016-03-26
5045,2016-03-26
5019,2016-03-26
5011,2016-03-26
5055,2016-03-26
4999,2016-03-26
5010,2016-03-26
5058,2016-03-26
5060,2016-03-26
5037,2016-03-26
5033,2016-03-26
5048,2016-03-26
5050,2016-03-26
5054,2016-03-26
5018,2016-03-26
5005,2016-03-26
5044,2016-03-26
4998,2016-03-26
5029,2016-03-26
5004,2016-03-26
5057,2016-03-26
5036,2016-03-26
5051,2016-03-26
5046,2016-03-26
5040,2016-03-26
5030,2016-03-26
5022,2016-03-26
5034,2016-03-26
5002,2016-03-26
5053,2016-03-26
5024,2016-03-26
5020,2016-03-26
5015,2016-03-26
5007,2016-03-26
5031,2016-03-26
5012,2016-03-26
5023,2016-03-26
5052,2016-03-26
5047,2016-03-26
5006,2016-03-26
5038,2016-03-26
5025,2016-03-26
5043,2016-03-26
5028,2016-03-26
5112,2016-03-27
5087,2016-03-27
5121,2016-03-27
5107,2016-03-27
5094,2016-03-27
5090,2016-03-27
5120,2016-03-27
5079,2016-03-27
5116,2016-03-27
5064,2016-03-27
5077,2016-03-27
5096,2016-03-27
5081,2016-03-27
5128,2016-03-27
5111,2016-03-27
5131,2016-03-27
5063,2016-03-27
5082,2016-03-27
5073,2016-03-27
5099,2016-03-27
5062,2016-03-27
5189,2016-03-27
5130,2016-03-27
5072,2016-03-27
5065,2016-03-27
5078,2016-03-27
5086,2016-03-27
5151,2016-03-27
5093,2016-03-27
5083,2016-03-27
5118,2016-03-27
5098,2016-03-27
5106,2016-03-27
5110,2016-03-27
5102,2016-03-27
5074,2016-03-27
5126,2016-03-27
5097,2016-03-27
5113,2016-03-27
5132,2016-03-27
5076,2016-03-27
5114,2016-03-27
5173,2016-03-27
5123,2016-03-27
5085,2016-03-27
5070,2016-03-27
5122,2016-03-27
5105,2016-03-27
5095,2016-03-27
5127,2016-03-27
5184,2016-03-27
5092,2016-03-27
5181,2016-03-27
5067,2016-03-27
5191,2016-03-27
5129,2016-03-27
5124,2016-03-27
5109,2016-03-27
5068,2016-03-27
5108,2016-03-27
5125,2016-03-27
5084,2016-03-27
5066,2016-03-27
5117,2016-03-27
5075,2016-03-27
5088,2016-03-27
5101,2016-03-27
5089,2016-03-27
5142,2016-03-27
5103,2016-03-27
5185,2016-03-28
5165,2016-03-28
5166,2016-03-28
5231,2016-03-28
5143,2016-03-28
5140,2016-03-28
5172,2016-03-28
5154,2016-03-28
5200,2016-03-28
5158,2016-03-28
5182,2016-03-28
5171,2016-03-28
5168,2016-03-28
5148,2016-03-28
5150,2016-03-28
5144,2016-03-28
5159,2016-03-28
5174,2016-03-28
5190,2016-03-28
5161,2016-03-28
5134,2016-03-28
5186,2016-03-28
5146,2016-03-28
5177,2016-03-28
5183,2016-03-28
5176,2016-03-28
5155,2016-03-28
5180,2016-03-28
5147,2016-03-28
5187,2016-03-28
5136,2016-03-28
5157,2016-03-28
5175,2016-03-28
5162,2016-03-28
5160,2016-03-28
5188,2016-03-28
5198,2016-03-28
5135,2016-03-28
5167,2016-03-28
5145,2016-03-28
5179,2016-03-28
5202,2016-03-28
5133,2016-03-28
5156,2016-03-28
5138,2016-03-28
5192,2016-03-28
5152,2016-03-28
5137,2016-03-28
5149,2016-03-28
5203,2016-03-28
5164,2016-03-28
5163,2016-03-28
5169,2016-03-28
5206,2016-03-29
5208,2016-03-29
5205,2016-03-29
5285,2016-03-29
5244,2016-03-29
5209,2016-03-29
5224,2016-03-29
5234,2016-03-29
5264,2016-03-29
5207,2016-03-29
5230,2016-03-29
5235,2016-03-29
5197,2016-03-29
5280,2016-03-29
5222,2016-03-29
5216,2016-03-29
5212,2016-03-29
5219,2016-03-29
5241,2016-03-29
5239,2016-03-29
5238,2016-03-29
5232,2016-03-29
5233,2016-03-29
5210,2016-03-29
5199,2016-03-29
5223,2016-03-29
5196,2016-03-29
5193,2016-03-29
5220,2016-03-29
5237,2016-03-29
5221,2016-03-29
5242,2016-03-29
5236,2016-03-29
5227,2016-03-29
5195,2016-03-29
5228,2016-03-29
5204,2016-03-29
5217,2016-03-29
5218,2016-03-29
5243,2016-03-29
5211,2016-03-29
5215,2016-03-29
5225,2016-03-29
5270,2016-03-29
5294,2016-03-29
5226,2016-03-29
5201,2016-03-29
5214,2016-03-29
5240,2016-03-29
5266,2016-03-30
5300,2016-03-30
5265,2016-03-30
5273,2016-03-30
5268,2016-03-30
5360,2016-03-30
5319,2016-03-30
5287,2016-03-30
5339,2016-03-30
5271,2016-03-30
5355,2016-03-30
5299,2016-03-30
5263,2016-03-30
5291,2016-03-30
5267,2016-03-30
5295,2016-03-30
5257,2016-03-30
5314,2016-03-30
5354,2016-03-30
5255,2016-03-30
5272,2016-03-30
5366,2016-03-30
5309,2016-03-30
5254,2016-03-30
5249,2016-03-30
5330,2016-03-30
5259,2016-03-30
5281,2016-03-30
5261,2016-03-30
5251,2016-03-30
5303,2016-03-30
5297,2016-03-30
5262,2016-03-30
5286,2016-03-30
5292,2016-03-30
5276,2016-03-30
5302,2016-03-30
5278,2016-03-30
5304,2016-03-30
5308,2016-03-30
5284,2016-03-30
5275,2016-03-30
5298,2016-03-30
5289,2016-03-30
5256,2016-03-30
5274,2016-03-30
5248,2016-03-30
5258,2016-03-30
5260,2016-03-30
5279,2016-03-30
5296,2016-03-30
5305,2016-03-30
5293,2016-03-30
5306,2016-03-30
5315,2016-03-30
5277,2016-03-30
5247,2016-03-30
5290,2016-03-30
5288,2016-03-30
5269,2016-03-30
5250,2016-03-30
5301,2016-03-30
5317,2016-03-31
5311,2016-03-31
5338,2016-03-31
5327,2016-03-31
5382,2016-03-31
5385,2016-03-31
5323,2016-03-31
5362,2016-03-31
5373,2016-03-31
5341,2016-03-31
5390,2016-03-31
5357,2016-03-31
5365,2016-03-31
5363,2016-03-31
5369,2016-03-31
5358,2016-03-31
5326,2016-03-31
5320,2016-03-31
5346,2016-03-31
5361,2016-03-31
5325,2016-03-31
5331,2016-03-31
5344,2016-03-31
5436,2016-03-31
5351,2016-03-31
5368,2016-03-31
5342,2016-03-31
5336,2016-03-31
5356,2016-03-31
5321,2016-03-31
5345,2016-03-31
5318,2016-03-31
5349,2016-03-31
5333,2016-03-31
5343,2016-03-31
5310,2016-03-31
5347,2016-03-31
5328,2016-03-31
5332,2016-03-31
5324,2016-03-31
5359,2016-03-31
5370,2016-03-31
5334,2016-03-31
5322,2016-03-31
5364,2016-03-31
5329,2016-03-31
5403,2016-03-31
5335,2016-03-31
5313,2016-03-31
5352,2016-03-31
5337,2016-03-31
5348,2016-03-31
5350,2016-03-31
5340,2016-03-31
5408,2016-03-31
5487,2016-04-01
5383,2016-04-01
206,2016-04-01
5412,2016-04-01
5429,2016-04-01
5398,2016-04-01
5384,2016-04-01
5432,2016-04-01
5404,2016-04-01
5386,2016-04-01
5411,2016-04-01
5431,2016-04-01
5423,2016-04-01
5376,2016-04-01
5396,2016-04-01
5416,2016-04-01
5427,2016-04-01
5402,2016-04-01
5425,2016-04-01
240,2016-04-01
5424,2016-04-01
5443,2016-04-01
5397,2016-04-01
5414,2016-04-01
5422,2016-04-01
243,2016-04-01
5417,2016-04-01
5409,2016-04-01
5401,2016-04-01
5426,2016-04-01
245,2016-04-01
254,2016-04-01
5394,2016-04-01
5405,2016-04-01
216,2016-04-01
5420,2016-04-01
5418,2016-04-01
5421,2016-04-01
222,2016-04-01
5433,2016-04-01
5430,2016-04-01
5380,2016-04-01
5400,2016-04-01
225,2016-04-01
235,2016-04-01
5466,2016-04-01
5437,2016-04-01
5389,2016-04-01
5387,2016-04-01
5375,2016-04-01
5392,2016-04-01
5381,2016-04-01
5395,2016-04-01
5377,2016-04-01
5371,2016-04-01
238,2016-04-01
5379,2016-04-01
5372,2016-04-01
5461,2016-04-02
5541,2016-04-02
5488,2016-04-02
5463,2016-04-02
5445,2016-04-02
5489,2016-04-02
5459,2016-04-02
5448,2016-04-02
5527,2016-04-02
5502,2016-04-02
5476,2016-04-02
5492,2016-04-02
5450,2016-04-02
5520,2016-04-02
5456,2016-04-02
5474,2016-04-02
5447,2016-04-02
5470,2016-04-02
5471,2016-04-02
5499,2016-04-02
5454,2016-04-02
2086,2016-04-02
5475,2016-04-02
5501,2016-04-02
5482,2016-04-02
5496,2016-04-02
2091,2016-04-02
5469,2016-04-02
5563,2016-04-02
5467,2016-04-02
5490,2016-04-02
5472,2016-04-02
5481,2016-04-02
2092,2016-04-02
5440,2016-04-02
5495,2016-04-02
5460,2016-04-02
2060,2016-04-02
5462,2016-04-02
2075,2016-04-02
5498,2016-04-02
2109,2016-04-02
5453,2016-04-02
5557,2016-04-02
5446,2016-04-02
5451,2016-04-02
5473,2016-04-02
2080,2016-04-02
2094,2016-04-02
5452,2016-04-02
2113,2016-04-02
5494,2016-04-02
5485,2016-04-02
5465,2016-04-02
2102,2016-04-02
2084,2016-04-02
5439,2016-04-02
5504,2016-04-02
2063,2016-04-02
5484,2016-04-02
5486,2016-04-02
5493,2016-04-02
5478,2016-04-02
3714,2016-04-03
5543,2016-04-03
5510,2016-04-03
3722,2016-04-03
5545,2016-04-03
5555,2016-04-03
5507,2016-04-03
5511,2016-04-03
5513,2016-04-03
5560,2016-04-03
5525,2016-04-03
5599,2016-04-03
5526,2016-04-03
5627,2016-04-03
5534,2016-04-03
5608,2016-04-03
5613,2016-04-03
5544,2016-04-03
5561,2016-04-03
3702,2016-04-03
5548,2016-04-03
5615,2016-04-03
5517,2016-04-03
5509,2016-04-03
5500,2016-04-03
3700,2016-04-03
5565,2016-04-03
5524,2016-04-03
5506,2016-04-03
5549,2016-04-03
5539,2016-04-03
5518,2016-04-03
3710,2016-04-03
5562,2016-04-03
5536,2016-04-03
5578,2016-04-03
5531,2016-04-03
5550,2016-04-03
3713,2016-04-03
5523,2016-04-03
5514,2016-04-03
5538,2016-04-03
5535,2016-04-03
3728,2016-04-03
5515,2016-04-03
5537,2016-04-03
3694,2016-04-03
5522,2016-04-03
5559,2016-04-03
3712,2016-04-03
5512,2016-04-03
5516,2016-04-03
3715,2016-04-03
5533,2016-04-03
5521,2016-04-03
5619,2016-04-03
5542,2016-04-03
5556,2016-04-03
5519,2016-04-03
5592,2016-04-04
5622,2016-04-04
5616,2016-04-04
5594,2016-04-04
5579,2016-04-04
5623,2016-04-04
5605,2016-04-04
5582,2016-04-04
5577,2016-04-04
5570,2016-04-04
5587,2016-04-04
5586,2016-04-04
5625,2016-04-04
5648,2016-04-04
5584,2016-04-04
5580,2016-04-04
5614,2016-04-04
5573,2016-04-04
5596,2016-04-04
5617,2016-04-04
5645,2016-04-04
5566,2016-04-04
5609,2016-04-04
5593,2016-04-04
5676,2016-04-04
5595,2016-04-04
5576,2016-04-04
5636,2016-04-04
5581,2016-04-04
5610,2016-04-04
5628,2016-04-04
5591,2016-04-04
5598,2016-04-04
5606,2016-04-04
5620,2016-04-04
5590,2016-04-04
5564,2016-04-04
5612,2016-04-04
5585,2016-04-04
5621,2016-04-04
5603,2016-04-04
5588,2016-04-04
5626,2016-04-04
5575,2016-04-04
5607,2016-04-04
5589,2016-04-04
5604,2016-04-04
5600,2016-04-04
5624,2016-04-04
5618,2016-04-04
5567,2016-04-04
5571,2016-04-04
5568,2016-04-04
5611,2016-04-04
5583,2016-04-04
5574,2016-04-04
5572,2016-04-04
5665,2016-04-05
5646,2016-04-05
5643,2016-04-05
5651,2016-04-05
5633,2016-04-05
7416,2016-04-05
5675,2016-04-05
5712,2016-04-05
5659,2016-04-05
5640,2016-04-05
5672,2016-04-05
5669,2016-04-05
5631,2016-04-05
5668,2016-04-05
5697,2016-04-05
5654,2016-04-05
5657,2016-04-05
5667,2016-04-05
5692,2016-04-05
5660,2016-04-05
5638,2016-04-05
5677,2016-04-05
5656,2016-04-05
5719,2016-04-05
7403,2016-04-05
5732,2016-04-05
7364,2016-04-05
5738,2016-04-05
5679,2016-04-05
5644,2016-04-05
5649,2016-04-05
5653,2016-04-05
5708,2016-04-05
5662,2016-04-05
5655,2016-04-05
5647,2016-04-05
5642,2016-04-05
5630,2016-04-05
7408,2016-04-05
5716,2016-04-05
5733,2016-04-05
5671,2016-04-05
5678,2016-04-05
7386,2016-04-05
5670,2016-04-05
5632,2016-04-05
5739,2016-04-05
5705,2016-04-06
9251,2016-04-06
5721,2016-04-06
5736,2016-04-06
5724,2016-04-06
5700,2016-04-06
5704,2016-04-06
5714,2016-04-06
9224,2016-04-06
5689,2016-04-06
5709,2016-04-06
5702,2016-04-06
5735,2016-04-06
5691,2016-04-06
5701,2016-04-06
5734,2016-04-06
5769,2016-04-06
5703,2016-04-06
9228,2016-04-06
5696,2016-04-06
5681,2016-04-06
9248,2016-04-06
5725,2016-04-06
5800,2016-04-06
5720,2016-04-06
5767,2016-04-06
5711,2016-04-06
9221,2016-04-06
5699,2016-04-06
5730,2016-04-06
9244,2016-04-06
5695,2016-04-06
5686,2016-04-06
9212,2016-04-06
5707,2016-04-06
9209,2016-04-06
5740,2016-04-06
5729,2016-04-06
5684,2016-04-06
5760,2016-04-06
5731,2016-04-06
9258,2016-04-06
5737,2016-04-06
5688,2016-04-06
5710,2016-04-06
5796,2016-04-06
9257,2016-04-06
5713,2016-04-06
5698,2016-04-06
9239,2016-04-06
5715,2016-04-06
5682,2016-04-06
5816,2016-04-07
5768,2016-04-07
5787,2016-04-07
5785,2016-04-07
5791,2016-04-07
5746,2016-04-07
11020,2016-04-07
5743,2016-04-07
5745,2016-04-07
11061,2016-04-07
11110,2016-04-07
5777,2016-04-07
5759,2016-04-07
5770,2016-04-07
5757,2016-04-07
5776,2016-04-07
11097,2016-04-07
11103,2016-04-07
11045,2016-04-07
5798,2016-04-07
5772,2016-04-07
11040,2016-04-07
5742,2016-04-07
11114,2016-04-07
5784,2016-04-07
5766,2016-04-07
5783,2016-04-07
5797,2016-04-07
5855,2016-04-07
5775,2016-04-07
11076,2016-04-07
5747,2016-04-07
11018,2016-04-07
11107,2016-04-07
5761,2016-04-07
5845,2016-04-07
5773,2016-04-07
5820,2016-04-07
5765,2016-04-07
5786,2016-04-07
5790,2016-04-07
5831,2016-04-07
5817,2016-04-07
5788,2016-04-07
5804,2016-04-07
5808,2016-04-07
5754,2016-04-07
11075,2016-04-07
5750,2016-04-07
5749,2016-04-07
5792,2016-04-07
5827,2016-04-07
5814,2016-04-07
5830,2016-04-07
5748,2016-04-07
5838,2016-04-07
5752,2016-04-07
5781,2016-04-07
11057,2016-04-07
11067,2016-04-07
11065,2016-04-07
5799,2016-04-07
11027,2016-04-07
11024,2016-04-07
11042,2016-04-07
5809,2016-04-08
5881,2016-04-08
12941,2016-04-08
5815,2016-04-08
5803,2016-04-08
5806,2016-04-08
5858,2016-04-08
5805,2016-04-08
12922,2016-04-08
5848,2016-04-08
5900,2016-04-08
5842,2016-04-08
12962,2016-04-08
12968,2016-04-08
12955,2016-04-08
5807,2016-04-08
5835,2016-04-08
5813,2016-04-08
12934,2016-04-08
5833,2016-04-08
5836,2016-04-08
5821,2016-04-08
11122,2016-04-08
12957,2016-04-08
5834,2016-04-08
5867,2016-04-08
5852,2016-04-08
5839,2016-04-08
12943,2016-04-08
5849,2016-04-08
12942,2016-04-08
5912,2016-04-08
5847,2016-04-08
5844,2016-04-08
5853,2016-04-08
5857,2016-04-08
5851,2016-04-08
5873,2016-04-08
5837,2016-04-08
5854,2016-04-08
5859,2016-04-08
5832,2016-04-08
5819,2016-04-08
5818,2016-04-08
5810,2016-04-08
5860,2016-04-08
5840,2016-04-08
5824,2016-04-08
5901,2016-04-09
5885,2016-04-09
5891,2016-04-09
14742,2016-04-09
5888,2016-04-09
5876,2016-04-09
5904,2016-04-09
5938,2016-04-09
14765,2016-04-09
5894,2016-04-09
5897,2016-04-09
5906,2016-04-09
5880,2016-04-09
5949,2016-04-09
5916,2016-04-09
5951,2016-04-09
5887,2016-04-09
5868,2016-04-09
5878,2016-04-09
5869,2016-04-09
5882,2016-04-09
5884,2016-04-09
5861,2016-04-09
5892,2016-04-09
5889,2016-04-09
5910,2016-04-09
14754,2016-04-09
5895,2016-04-09
14788,2016-04-09
5898,2016-04-09
5864,2016-04-09
5865,2016-04-09
5886,2016-04-09
14768,2016-04-09
5907,2016-04-09
5863,2016-04-09
5862,2016-04-09
5905,2016-04-09
5908,2016-04-09
14802,2016-04-09
5866,2016-04-09
5896,2016-04-09
5872,2016-04-09
16465,2016-04-10
5965,2016-04-10
5956,2016-04-10
5953,2016-04-10
