order_id,pizza_id,quantity
4591,soppressata_s,1.0
15334,pep_msh_pep_s,1.0
4056,thai_ckn_s,1.0
6290,spicy_ital_s,1.0
8382,cali_ckn_m,1.0
6940,prsc_argla_s,1.0
20310,ital_supr_l,1.0
16106,ckn_alfredo_m,1.0
6698,ital_supr_l,1.0
7569,pep_msh_pep_m,1.0
6230,ital_supr_l,1.0
18813,spinach_fet_s,1.0
13271,ckn_alfredo_m,1.0
6973,spinach_fet_m,1.0
16304,bbq_ckn_m,1.0
4423,ckn_pesto_m,1.0
14919,pepperoni_l,1.0
10702,five_cheese_l,1.0
16477,spinach_fet_m,1.0
12101,cali_ckn_m,1.0
1835,ital_veggie_s,1.0
6479,sicilian_l,1.0
13956,pepperoni_s,1.0
12665,cali_ckn_s,1.0
6285,sicilian_s,1.0
13853,classic_dlx_s,1.0
13991,southw_ckn_l,1.0
12284,hawaiian_l,1.0
6459,mediterraneo_l,1.0
20923,bbq_ckn_m,1.0
4781,southw_ckn_l,1.0
205,prsc_argla_s,1.0
7169,southw_ckn_l,1.0
710,hawaiian_l,1.0
15177,mediterraneo_s,1.0
3118,peppr_salami_m,1.0
11309,the_greek_l,1.0
17943,bbq_ckn_l,1.0
2548,pep_msh_pep_m,1.0
12206,classic_dlx_m,1.0
10186,ital_cpcllo_m,1.0
18718,hawaiian_s,1.0
18698,ital_cpcllo_m,1.0
7124,the_greek_m,1.0
8657,classic_dlx_l,1.0
21011,hawaiian_l,1.0
15081,big_meat_s,1.0
5110,pepperoni_s,1.0
20340,sicilian_m,1.0
4295,big_meat_s,1.0
14837,soppressata_l,1.0
13742,ital_supr_l,1.0
12643,mexicana_l,1.0
12348,spicy_ital_s,1.0
10890,spinach_supr_s,1.0
12289,thai_ckn_l,1.0
17753,four_cheese_l,1.0
9463,spinach_fet_m,1.0
17967,pep_msh_pep_s,1.0
20523,sicilian_l,1.0
221,the_greek_s,1.0
12625,soppressata_l,1.0
8000,ckn_pesto_m,1.0
17357,big_meat_s,1.0
5089,classic_dlx_m,1.0
20487,the_greek_l,1.0
6260,peppr_salami_l,1.0
8715,spicy_ital_s,1.0
19984,napolitana_l,1.0
14356,spinach_fet_m,1.0
10624,the_greek_xl,2.0
18415,cali_ckn_s,1.0
8887,southw_ckn_l,1.0
10942,prsc_argla_s,1.0
14861,thai_ckn_l,1.0
16539,sicilian_m,2.0
20784,sicilian_l,1.0
9736,the_greek_xl,1.0
20905,bbq_ckn_m,1.0
6782,spicy_ital_l,1.0
16871,prsc_argla_m,1.0
8270,cali_ckn_m,1.0
14238,spicy_ital_l,1.0
17708,four_cheese_l,1.0
17602,pepperoni_m,1.0
20648,ckn_pesto_l,1.0
6181,four_cheese_l,2.0
8238,thai_ckn_s,1.0
5461,pep_msh_pep_l,1.0
2816,bbq_ckn_l,1.0
8948,classic_dlx_s,1.0
9178,spinach_fet_m,1.0
19603,big_meat_s,1.0
9008,spicy_ital_l,1.0
4364,five_cheese_l,1.0
13748,pepperoni_m,1.0
13284,green_garden_s,1.0
18460,pepperoni_s,1.0
10663,veggie_veg_s,1.0
6413,the_greek_xl,1.0
20528,southw_ckn_m,1.0
6701,pep_msh_pep_s,1.0
13523,classic_dlx_m,1.0
15924,ital_supr_l,1.0
16434,five_cheese_l,1.0
20223,peppr_salami_l,1.0
8771,sicilian_l,1.0
8201,veggie_veg_m,1.0
1014,pepperoni_s,1.0
3167,ckn_alfredo_s,1.0
6831,the_greek_xl,1.0
19716,pep_msh_pep_m,1.0
12033,napolitana_l,1.0
7644,prsc_argla_m,1.0
11018,southw_ckn_l,1.0
7533,thai_ckn_l,1.0
13589,ckn_pesto_s,1.0
17493,big_meat_s,1.0
7905,spicy_ital_s,1.0
14081,big_meat_s,2.0
16887,prsc_argla_m,1.0
16824,mediterraneo_s,1.0
17907,sicilian_l,1.0
11143,prsc_argla_m,1.0
11802,ckn_alfredo_m,1.0
6294,ital_supr_m,1.0
11811,spinach_fet_s,1.0
1059,spinach_supr_l,1.0
1915,pepperoni_m,1.0
17669,spicy_ital_s,1.0
3373,spicy_ital_l,1.0
4906,big_meat_s,1.0
14702,five_cheese_l,1.0
7656,five_cheese_l,1.0
15665,cali_ckn_m,1.0
15274,spinach_fet_m,1.0
12940,calabrese_l,1.0
6908,classic_dlx_s,1.0
5206,ital_supr_m,1.0
5806,peppr_salami_l,1.0
6953,thai_ckn_l,1.0
18891,four_cheese_l,1.0
19924,southw_ckn_l,1.0
783,spinach_fet_m,1.0
4692,veggie_veg_m,1.0
8516,pep_msh_pep_l,1.0
7358,calabrese_m,1.0
9410,cali_ckn_s,1.0
10485,spinach_fet_s,1.0
16078,ital_cpcllo_s,1.0
20904,thai_ckn_m,1.0
2369,southw_ckn_l,1.0
14011,sicilian_m,1.0
11599,hawaiian_m,1.0
13818,ckn_pesto_l,1.0
16018,spicy_ital_m,1.0
2127,classic_dlx_s,1.0
1096,ckn_pesto_l,1.0
13399,spinach_supr_s,1.0
19464,thai_ckn_l,1.0
14400,ckn_pesto_l,1.0
5739,classic_dlx_l,1.0
6677,southw_ckn_s,1.0
4939,prsc_argla_l,1.0
3037,bbq_ckn_l,1.0
13061,veggie_veg_m,1.0
12162,spinach_supr_s,1.0
10702,ital_supr_m,1.0
13427,classic_dlx_m,1.0
8728,cali_ckn_m,1.0
18036,spinach_fet_s,1.0
4621,ital_supr_m,1.0
8246,spinach_fet_m,1.0
10196,southw_ckn_m,1.0
16917,thai_ckn_s,1.0
4078,four_cheese_l,1.0
17078,prsc_argla_m,1.0
7768,ital_supr_m,1.0
882,prsc_argla_m,1.0
6658,southw_ckn_m,1.0
9190,ckn_alfredo_m,1.0
8670,prsc_argla_m,1.0
1981,spin_pesto_m,1.0
20943,calabrese_m,1.0
5320,classic_dlx_m,1.0
1765,mexicana_l,1.0
4544,ital_veggie_m,1.0
14504,prsc_argla_m,1.0
9418,prsc_argla_m,1.0
3210,ital_cpcllo_s,1.0
4357,pep_msh_pep_l,1.0
1539,thai_ckn_l,1.0
11572,prsc_argla_m,1.0
5617,southw_ckn_m,1.0
13173,hawaiian_l,1.0
17864,prsc_argla_s,1.0
5752,southw_ckn_l,1.0
3326,five_cheese_l,1.0
11890,pepperoni_l,1.0
3640,sicilian_s,1.0
9863,bbq_ckn_m,1.0
14202,bbq_ckn_m,1.0
5364,ckn_alfredo_m,1.0
3368,peppr_salami_s,1.0
12774,pepperoni_s,1.0
2943,four_cheese_m,1.0
19560,classic_dlx_m,1.0
10368,ital_cpcllo_s,1.0
20380,hawaiian_s,1.0
559,classic_dlx_s,1.0
3992,bbq_ckn_m,1.0
15406,brie_carre_s,1.0
9944,green_garden_s,2.0
13622,green_garden_s,1.0
9373,ckn_alfredo_m,1.0
13682,spinach_fet_l,1.0
13490,pepperoni_l,1.0
1314,napolitana_l,1.0
13687,four_cheese_l,1.0
17119,spicy_ital_m,1.0
1632,spicy_ital_l,1.0
14662,five_cheese_l,1.0
278,ital_veggie_m,1.0
4103,pepperoni_s,1.0
18339,pep_msh_pep_s,1.0
1234,hawaiian_m,1.0
19600,sicilian_l,1.0
12075,napolitana_l,1.0
16125,soppressata_l,1.0
14983,spinach_fet_s,1.0
9713,ckn_pesto_m,1.0
16300,cali_ckn_s,1.0
16826,spin_pesto_l,1.0
9600,sicilian_m,1.0
21248,peppr_salami_m,1.0
18271,big_meat_s,1.0
4557,classic_dlx_s,1.0
13483,five_cheese_l,1.0
11204,ital_cpcllo_l,1.0
17755,bbq_ckn_m,1.0
8972,calabrese_m,1.0
20368,green_garden_s,1.0
15279,spicy_ital_l,1.0
15268,calabrese_m,1.0
17932,five_cheese_l,1.0
19515,soppressata_s,1.0
17895,ital_supr_s,1.0
20255,five_cheese_l,1.0
11604,southw_ckn_m,1.0
11008,soppressata_l,1.0
13279,pepperoni_l,1.0
12708,southw_ckn_l,1.0
18567,peppr_salami_s,1.0
4260,southw_ckn_l,1.0
1922,ckn_pesto_l,1.0
12138,veggie_veg_m,1.0
10179,peppr_salami_l,1.0
4089,ital_supr_m,1.0
17036,four_cheese_m,2.0
6457,peppr_salami_m,2.0
1008,classic_dlx_m,1.0
9983,calabrese_l,1.0
10247,thai_ckn_l,1.0
13343,bbq_ckn_l,1.0
10495,soppressata_l,1.0
1441,southw_ckn_l,1.0
17437,veggie_veg_m,1.0
4351,spinach_fet_s,1.0
14728,ckn_pesto_s,1.0
15635,sicilian_s,1.0
7248,big_meat_s,1.0
16823,pepperoni_m,1.0
10127,thai_ckn_s,1.0
16066,four_cheese_l,1.0
10664,thai_ckn_l,1.0
19556,classic_dlx_m,1.0
11109,ckn_pesto_m,1.0
19200,cali_ckn_l,1.0
7340,pepperoni_m,1.0
18204,bbq_ckn_l,1.0
15901,big_meat_s,1.0
7861,cali_ckn_l,1.0
7804,mediterraneo_m,1.0
5824,calabrese_s,1.0
3974,mexicana_l,1.0
6155,napolitana_l,1.0
8668,cali_ckn_s,1.0
5421,spin_pesto_s,1.0
16885,green_garden_s,1.0
18311,pepperoni_m,1.0
9437,ckn_pesto_l,1.0
9629,veggie_veg_l,1.0
8307,sicilian_s,1.0
19919,classic_dlx_m,1.0
8710,the_greek_xl,1.0
5056,soppressata_l,1.0
12435,ital_cpcllo_m,1.0
20299,bbq_ckn_s,1.0
3751,spicy_ital_l,1.0
13220,hawaiian_s,1.0
16257,sicilian_s,1.0
1781,calabrese_l,1.0
19367,the_greek_l,1.0
21303,spin_pesto_l,1.0
8721,pep_msh_pep_s,1.0
14730,spicy_ital_s,1.0
3796,cali_ckn_l,1.0
9978,four_cheese_l,1.0
12346,prsc_argla_l,1.0
17943,spicy_ital_l,1.0
214,spin_pesto_m,1.0
18118,ital_supr_m,1.0
994,hawaiian_s,1.0
15683,sicilian_l,1.0
13985,spinach_fet_s,1.0
20993,bbq_ckn_m,1.0
4244,sicilian_s,1.0
20825,ckn_alfredo_l,1.0
15440,spin_pesto_m,1.0
5146,the_greek_s,1.0
17897,peppr_salami_m,1.0
1224,napolitana_s,1.0
18562,classic_dlx_m,1.0
5336,green_garden_s,1.0
7671,thai_ckn_l,1.0
7765,green_garden_m,1.0
2542,spicy_ital_m,1.0
10732,ital_supr_m,1.0
7415,brie_carre_s,1.0
1244,bbq_ckn_s,1.0
9735,hawaiian_m,1.0
18401,southw_ckn_l,1.0
5477,spinach_supr_s,1.0
9518,ckn_pesto_s,1.0
16908,four_cheese_l,1.0
7253,hawaiian_m,1.0
20673,mexicana_l,1.0
19664,big_meat_s,1.0
18963,ital_veggie_s,1.0
11054,peppr_salami_m,1.0
4365,ckn_pesto_m,1.0
21040,pepperoni_l,1.0
5226,the_greek_xl,1.0
14022,bbq_ckn_m,1.0
8494,ckn_alfredo_l,1.0
13663,ital_supr_l,1.0
7863,pepperoni_s,1.0
7509,cali_ckn_m,1.0
14490,spin_pesto_s,1.0
10011,southw_ckn_m,1.0
7109,peppr_salami_m,1.0
330,classic_dlx_s,1.0
6690,napolitana_l,1.0
11077,calabrese_m,1.0
16643,hawaiian_m,1.0
11942,thai_ckn_s,1.0
5484,five_cheese_l,1.0
13823,big_meat_s,1.0
12229,ckn_alfredo_m,1.0
10307,napolitana_s,1.0
13578,spinach_fet_m,1.0
14913,southw_ckn_m,1.0
7829,hawaiian_l,1.0
8286,ckn_pesto_l,1.0
20894,thai_ckn_s,1.0
11441,pep_msh_pep_l,1.0
14214,spicy_ital_s,1.0
5971,four_cheese_m,1.0
6462,spinach_fet_m,1.0
7472,southw_ckn_s,1.0
2578,ital_cpcllo_s,1.0
16767,classic_dlx_l,1.0
10372,thai_ckn_l,1.0
15929,sicilian_m,1.0
17814,the_greek_m,1.0
17810,pepperoni_m,1.0
11517,cali_ckn_l,1.0
14792,pepperoni_m,1.0
7079,sicilian_s,1.0
13973,ckn_alfredo_m,1.0
2027,spinach_fet_m,1.0
3372,calabrese_m,1.0
20766,peppr_salami_s,1.0
19157,cali_ckn_l,1.0
6832,green_garden_m,1.0
8806,prsc_argla_l,1.0
9159,spin_pesto_s,1.0
14501,napolitana_l,1.0
1823,cali_ckn_m,1.0
20294,spicy_ital_s,1.0
15188,spinach_fet_s,1.0
13235,sicilian_s,1.0
12220,cali_ckn_s,1.0
19841,bbq_ckn_s,1.0
9298,four_cheese_l,1.0
15243,veggie_veg_s,1.0
3312,napolitana_m,1.0
20344,thai_ckn_l,1.0
13240,calabrese_m,1.0
21251,southw_ckn_m,1.0
15424,spinach_supr_s,1.0
3304,southw_ckn_s,1.0
7658,pepperoni_m,1.0
5459,classic_dlx_l,1.0
19424,big_meat_s,1.0
13124,cali_ckn_l,1.0
13656,classic_dlx_s,1.0
14353,pep_msh_pep_s,1.0
15359,mediterraneo_l,1.0
891,spin_pesto_l,1.0
17787,thai_ckn_l,1.0
18839,hawaiian_s,1.0
20688,sicilian_m,1.0
10814,green_garden_s,1.0
14083,pep_msh_pep_l,1.0
5790,thai_ckn_m,1.0
7651,sicilian_m,1.0
7450,spinach_supr_m,1.0
2529,pepperoni_l,1.0
12365,ckn_pesto_m,1.0
7508,mediterraneo_s,1.0
16835,sicilian_s,1.0
3054,green_garden_s,1.0
12686,veggie_veg_s,1.0
11564,pepperoni_s,1.0
665,bbq_ckn_m,1.0
883,cali_ckn_m,1.0
1457,big_meat_s,1.0
1685,sicilian_l,2.0
18202,four_cheese_l,1.0
13296,bbq_ckn_m,1.0
20077,pep_msh_pep_s,1.0
16561,thai_ckn_s,1.0
10512,hawaiian_m,1.0
17672,pepperoni_s,1.0
13481,spin_pesto_s,1.0
8675,pep_msh_pep_l,1.0
13900,big_meat_s,1.0
20925,bbq_ckn_l,1.0
17140,bbq_ckn_m,1.0
8192,sicilian_s,1.0
13341,four_cheese_m,1.0
20727,four_cheese_m,1.0
17337,veggie_veg_l,1.0
16387,cali_ckn_l,1.0
17054,classic_dlx_m,1.0
18845,pepperoni_m,2.0
15841,soppressata_l,1.0
830,pepperoni_m,1.0
14592,spinach_fet_l,1.0
7247,prsc_argla_s,1.0
20252,four_cheese_l,1.0
16534,four_cheese_m,1.0
20005,green_garden_s,1.0
8636,ital_cpcllo_l,1.0
1089,ckn_pesto_l,1.0
2187,five_cheese_l,1.0
15515,cali_ckn_s,1.0
7579,hawaiian_l,1.0
11394,thai_ckn_l,1.0
2401,cali_ckn_l,1.0
9132,five_cheese_l,1.0
10957,classic_dlx_m,1.0
2675,pep_msh_pep_m,1.0
11594,spinach_supr_l,1.0
15731,four_cheese_l,1.0
4372,big_meat_s,1.0
9996,brie_carre_s,1.0
7119,the_greek_xl,1.0
17423,napolitana_l,1.0
16127,four_cheese_l,1.0
1767,cali_ckn_m,1.0
8444,thai_ckn_s,1.0
883,classic_dlx_s,1.0
2886,ital_supr_l,1.0
17681,sicilian_s,1.0
3410,pep_msh_pep_m,1.0
13095,classic_dlx_m,1.0
7154,spin_pesto_s,1.0
18682,spicy_ital_s,1.0
11055,mediterraneo_l,1.0
7255,pep_msh_pep_s,1.0
11722,sicilian_s,1.0
17260,peppr_salami_m,1.0
5079,soppressata_l,1.0
20368,ital_supr_l,1.0
19451,spin_pesto_s,1.0
6384,sicilian_m,1.0
19444,southw_ckn_l,1.0
11689,spicy_ital_l,1.0
4789,brie_carre_s,1.0
8593,spinach_supr_m,1.0
20053,pep_msh_pep_s,1.0
17971,hawaiian_l,1.0
685,soppressata_l,1.0
5544,pepperoni_s,1.0
1059,bbq_ckn_m,1.0
18115,classic_dlx_s,1.0
193,big_meat_s,1.0
1936,thai_ckn_l,1.0
2691,four_cheese_l,1.0
15011,thai_ckn_l,1.0
10004,hawaiian_s,1.0
3301,spinach_fet_l,1.0
14721,napolitana_l,1.0
19362,hawaiian_m,1.0
12682,prsc_argla_s,1.0
20369,mediterraneo_s,1.0
3239,peppr_salami_l,1.0
1197,green_garden_s,1.0
16785,napolitana_l,1.0
21264,four_cheese_m,1.0
8641,big_meat_s,1.0
19204,spinach_supr_s,1.0
14366,ital_veggie_s,1.0
17109,pepperoni_s,1.0
6099,mexicana_m,1.0
567,sicilian_m,1.0
5106,spinach_fet_s,1.0
6089,bbq_ckn_l,1.0
12240,four_cheese_l,1.0
2860,ckn_pesto_m,1.0
6659,calabrese_s,1.0
16433,ckn_alfredo_m,1.0
17847,bbq_ckn_m,1.0
95,napolitana_s,1.0
13836,mediterraneo_l,1.0
12746,spinach_fet_l,1.0
14244,four_cheese_l,1.0
19440,ital_veggie_s,1.0
4371,big_meat_s,1.0
2947,napolitana_l,1.0
18845,hawaiian_s,2.0
19265,four_cheese_l,1.0
2515,ckn_alfredo_m,1.0
11523,ckn_pesto_m,1.0
19858,spinach_supr_s,1.0
14601,ital_cpcllo_l,1.0
14513,mexicana_s,1.0
3132,bbq_ckn_m,1.0
8278,ital_cpcllo_m,1.0
5234,ital_supr_m,1.0
2075,napolitana_m,1.0
14889,hawaiian_m,1.0
19273,the_greek_xl,1.0
7850,green_garden_m,1.0
13277,hawaiian_l,1.0
3431,pep_msh_pep_l,1.0
5221,cali_ckn_m,1.0
13261,green_garden_m,1.0
11471,soppressata_m,1.0
5639,bbq_ckn_m,1.0
1148,big_meat_s,1.0
1164,pep_msh_pep_l,1.0
2828,mexicana_l,1.0
4674,peppr_salami_s,1.0
18427,ckn_pesto_m,1.0
5994,pepperoni_m,1.0
13679,mexicana_s,1.0
11625,prsc_argla_m,1.0
255,five_cheese_l,1.0
14125,classic_dlx_s,1.0
11691,ital_supr_m,1.0
17302,spinach_supr_s,1.0
7713,calabrese_l,1.0
12002,thai_ckn_l,1.0
15723,four_cheese_l,1.0
19882,mexicana_m,1.0
826,ital_supr_l,1.0
10748,prsc_argla_s,1.0
12415,spin_pesto_l,1.0
10612,pepperoni_l,1.0
12915,ital_cpcllo_l,1.0
2425,spicy_ital_l,1.0
7165,spinach_supr_m,1.0
20710,veggie_veg_m,1.0
1082,peppr_salami_l,1.0
635,spinach_fet_l,1.0
15976,bbq_ckn_l,1.0
11825,five_cheese_l,1.0
5118,mediterraneo_l,1.0
15805,the_greek_l,1.0
15299,pepperoni_s,1.0
14784,thai_ckn_l,1.0
17305,ckn_alfredo_s,1.0
7034,ital_veggie_s,1.0
17627,prsc_argla_l,1.0
18046,spinach_fet_s,1.0
2422,pepperoni_m,1.0
7769,ital_cpcllo_s,1.0
6099,spicy_ital_m,1.0
14345,spinach_supr_s,1.0
8585,ital_supr_m,1.0
20783,bbq_ckn_l,1.0
19764,spinach_fet_l,1.0
10818,green_garden_m,1.0
20115,spicy_ital_s,1.0
6686,sicilian_s,1.0
10506,ital_supr_m,1.0
83,southw_ckn_s,1.0
15841,pep_msh_pep_s,1.0
14575,the_greek_xl,1.0
12607,cali_ckn_l,1.0
4880,hawaiian_m,1.0
4789,ital_supr_l,1.0
20200,four_cheese_l,1.0
6705,the_greek_m,1.0
18921,four_cheese_l,1.0
1656,the_greek_m,1.0
13125,ital_supr_m,1.0
11003,spin_pesto_s,1.0
16041,hawaiian_l,1.0
10132,brie_carre_s,1.0
578,calabrese_m,1.0
2581,big_meat_s,1.0
13352,spicy_ital_m,1.0
334,calabrese_l,1.0
10141,spinach_fet_m,1.0
59,pep_msh_pep_s,1.0
11983,pep_msh_pep_l,1.0
14202,spinach_supr_l,1.0
15373,cali_ckn_l,1.0
8437,spinach_fet_l,1.0
15577,cali_ckn_m,1.0
8902,ital_cpcllo_s,1.0
11732,big_meat_s,1.0
18797,bbq_ckn_l,1.0
8967,thai_ckn_l,1.0
5214,classic_dlx_s,1.0
11637,spicy_ital_l,1.0
19084,hawaiian_s,1.0
4925,thai_ckn_m,1.0
8124,pep_msh_pep_l,1.0
16156,sicilian_m,1.0
16037,thai_ckn_m,1.0
8875,pep_msh_pep_l,1.0
9828,pepperoni_s,1.0
5244,ital_cpcllo_m,1.0
6128,sicilian_m,1.0
2165,southw_ckn_m,1.0
4877,pep_msh_pep_m,1.0
20918,pepperoni_s,1.0
6515,bbq_ckn_m,2.0
18507,ckn_alfredo_m,1.0
10929,spinach_supr_m,1.0
11170,green_garden_s,1.0
1721,bbq_ckn_m,1.0
19261,four_cheese_l,1.0
17833,peppr_salami_l,1.0
11580,ital_supr_l,1.0
12446,cali_ckn_l,1.0
21048,thai_ckn_l,1.0
7152,five_cheese_l,1.0
5366,classic_dlx_m,1.0
192,southw_ckn_l,1.0
8263,sicilian_m,1.0
3589,napolitana_m,1.0
17393,ckn_pesto_l,1.0
12411,big_meat_s,1.0
10834,classic_dlx_m,1.0
11747,green_garden_s,1.0
1863,brie_carre_s,1.0
2702,southw_ckn_m,1.0
16420,peppr_salami_m,1.0
6496,peppr_salami_m,1.0
6876,ckn_pesto_s,1.0
20769,classic_dlx_m,1.0
18286,prsc_argla_m,1.0
2392,ckn_alfredo_l,1.0
16880,spicy_ital_s,1.0
14249,cali_ckn_m,1.0
6023,ital_veggie_s,1.0
19100,the_greek_xl,1.0
4128,southw_ckn_s,1.0
20924,cali_ckn_m,1.0
1058,cali_ckn_s,1.0
1629,classic_dlx_s,1.0
9388,five_cheese_l,1.0
19449,green_garden_s,1.0
15648,pep_msh_pep_s,1.0
8752,spinach_supr_m,1.0
15968,bbq_ckn_m,1.0
3364,ckn_pesto_m,1.0
11163,thai_ckn_l,1.0
15697,ital_cpcllo_l,1.0
2221,calabrese_s,1.0
17282,thai_ckn_m,1.0
3913,hawaiian_l,1.0
6099,ital_cpcllo_m,1.0
13887,pep_msh_pep_m,1.0
1565,bbq_ckn_l,1.0
12611,four_cheese_l,1.0
4955,soppressata_s,1.0
17806,green_garden_m,1.0
15359,the_greek_m,1.0
14322,southw_ckn_s,1.0
12257,ckn_alfredo_l,1.0
6800,ckn_pesto_l,1.0
3151,veggie_veg_m,1.0
219,bbq_ckn_l,1.0
919,napolitana_l,1.0
1233,ital_cpcllo_s,1.0
16487,big_meat_s,1.0
11086,ital_supr_l,1.0
11537,southw_ckn_l,1.0
19049,bbq_ckn_s,1.0
17108,pep_msh_pep_s,1.0
18548,prsc_argla_m,1.0
1018,pep_msh_pep_s,1.0
8552,classic_dlx_m,1.0
16923,bbq_ckn_s,1.0
11673,bbq_ckn_s,1.0
17498,spinach_fet_s,1.0
17156,classic_dlx_m,1.0
14585,four_cheese_m,1.0
18062,napolitana_l,1.0
2067,spicy_ital_l,1.0
11158,peppr_salami_l,1.0
11235,green_garden_l,1.0
21215,soppressata_s,1.0
9256,southw_ckn_m,1.0
1509,green_garden_s,1.0
14758,veggie_veg_s,1.0
11733,sicilian_l,1.0
4099,brie_carre_s,1.0
19371,pep_msh_pep_s,1.0
6617,big_meat_s,1.0
16136,classic_dlx_l,1.0
15336,sicilian_l,1.0
24,ital_cpcllo_m,1.0
2895,ital_supr_l,1.0
20965,big_meat_s,1.0
12980,calabrese_l,1.0
19712,hawaiian_m,1.0
4359,napolitana_s,1.0
18169,the_greek_s,1.0
9887,hawaiian_l,1.0
1283,spicy_ital_s,1.0
4693,peppr_salami_m,2.0
17165,five_cheese_l,1.0
12808,mediterraneo_m,1.0
2909,thai_ckn_s,1.0
9804,veggie_veg_m,1.0
17324,thai_ckn_s,1.0
8840,four_cheese_m,1.0
10203,ckn_pesto_m,1.0
20940,four_cheese_m,1.0
12303,veggie_veg_l,1.0
9002,pep_msh_pep_s,1.0
2747,southw_ckn_l,1.0
14385,spicy_ital_m,1.0
8289,four_cheese_m,1.0
14639,sicilian_s,1.0
4070,mexicana_l,1.0
16495,classic_dlx_m,1.0
4994,pepperoni_l,1.0
7607,mexicana_l,1.0
16681,thai_ckn_l,1.0
20951,four_cheese_l,1.0
18032,spinach_supr_m,1.0
7647,southw_ckn_l,1.0
20124,calabrese_m,1.0
10900,pepperoni_s,1.0
13340,ital_supr_m,1.0
3104,thai_ckn_l,1.0
11427,thai_ckn_l,1.0
8855,spinach_supr_m,1.0
19639,calabrese_m,1.0
11227,napolitana_l,1.0
9010,southw_ckn_l,1.0
10953,four_cheese_l,1.0
10215,sicilian_s,1.0
13036,napolitana_m,1.0
7767,spinach_supr_s,1.0
3559,mexicana_m,1.0
13156,hawaiian_l,1.0
2851,veggie_veg_m,1.0
17952,sicilian_m,1.0
12466,pep_msh_pep_m,1.0
5017,the_greek_m,1.0
10538,soppressata_l,1.0
11118,mexicana_s,1.0
6496,classic_dlx_s,1.0
9222,hawaiian_l,1.0
4591,ital_supr_l,1.0
9596,hawaiian_s,1.0
10019,ital_supr_m,1.0
17803,soppressata_m,1.0
1247,four_cheese_l,1.0
18679,classic_dlx_s,1.0
18052,southw_ckn_l,1.0
5415,spinach_supr_l,1.0
20623,hawaiian_s,1.0
21017,pepperoni_l,1.0
14005,thai_ckn_l,1.0
15087,big_meat_s,1.0
1155,hawaiian_l,1.0
3134,classic_dlx_m,1.0
3751,pepperoni_l,1.0
7518,spin_pesto_l,1.0
1217,cali_ckn_s,1.0
18999,green_garden_m,1.0
20278,soppressata_s,1.0
4264,pepperoni_s,1.0
18182,pepperoni_s,1.0
11871,pep_msh_pep_s,1.0
12170,spicy_ital_l,1.0
2627,pepperoni_l,1.0
14185,sicilian_l,2.0
15567,ckn_alfredo_m,1.0
15849,bbq_ckn_m,1.0
15510,bbq_ckn_m,1.0
10034,peppr_salami_m,1.0
4750,spicy_ital_m,1.0
6392,calabrese_m,1.0
1284,hawaiian_m,1.0
4644,sicilian_s,1.0
3018,spinach_fet_l,1.0
12555,southw_ckn_l,1.0
13706,ital_supr_m,1.0
18623,pep_msh_pep_s,1.0
19939,pepperoni_l,1.0
11308,ital_supr_m,1.0
1224,thai_ckn_l,1.0
2108,five_cheese_l,1.0
6575,soppressata_l,1.0
10969,ital_cpcllo_s,1.0
3473,southw_ckn_l,1.0
20010,spicy_ital_s,1.0
16950,prsc_argla_l,1.0
11558,hawaiian_m,1.0
13578,big_meat_s,1.0
5998,ckn_alfredo_m,1.0
5168,sicilian_l,1.0
11461,southw_ckn_s,1.0
1274,four_cheese_l,1.0
11973,ital_cpcllo_l,1.0
4302,soppressata_s,1.0
1616,pepperoni_s,1.0
19343,prsc_argla_s,1.0
1637,bbq_ckn_l,1.0
5869,five_cheese_l,1.0
19849,ckn_pesto_m,1.0
2698,ckn_pesto_l,1.0
19980,hawaiian_l,1.0
1154,prsc_argla_l,2.0
18059,ital_cpcllo_m,1.0
17472,pep_msh_pep_s,1.0
1964,spinach_supr_s,1.0
9096,ital_supr_l,1.0
9073,pepperoni_s,1.0
20233,thai_ckn_l,1.0
14024,ital_cpcllo_l,1.0
19886,calabrese_l,1.0
4920,four_cheese_l,1.0
4540,prsc_argla_l,1.0
19473,prsc_argla_m,1.0
20837,peppr_salami_s,1.0
3102,big_meat_s,1.0
4816,ital_supr_m,1.0
16555,napolitana_s,1.0
7452,hawaiian_l,1.0
8710,ckn_pesto_m,1.0
20745,ital_cpcllo_l,1.0
12738,four_cheese_l,1.0
1580,green_garden_s,1.0
978,ital_supr_m,1.0
14759,spicy_ital_s,1.0
890,four_cheese_m,1.0
11431,cali_ckn_l,1.0
1749,spin_pesto_s,1.0
18414,thai_ckn_l,1.0
7237,the_greek_l,1.0
12266,ital_supr_m,1.0
5292,spin_pesto_m,1.0
4226,four_cheese_l,1.0
6947,peppr_salami_m,1.0
17335,classic_dlx_m,1.0
18771,spin_pesto_s,1.0
8522,four_cheese_l,1.0
5025,ital_supr_m,1.0
15460,four_cheese_m,1.0
5928,the_greek_xl,1.0
8226,spicy_ital_l,1.0
14823,pepperoni_m,1.0
13070,ital_veggie_s,1.0
5099,southw_ckn_m,1.0
6132,napolitana_l,1.0
3018,napolitana_l,1.0
15794,prsc_argla_m,1.0
19523,ckn_alfredo_m,1.0
12121,napolitana_s,1.0
16594,thai_ckn_m,1.0
8438,spinach_fet_m,1.0
19969,spinach_fet_m,1.0
4933,bbq_ckn_m,1.0
384,hawaiian_s,1.0
